g1,vcmax,tleaf,twood,troot,aleaf,awood,aroot
8.297700522453514,0.0006062859393075399,2.804835319519043,0.0,4.140206813812256,0.5075,0.0,0.4925
8.651305049714859,0.0008107772405369413,3.352478265762329,0.0,4.525771617889404,0.6575,0.0,0.3425
0.23083704764909013,0.0002340181241866111,2.1818313598632812,0.0,4.226210117340088,0.505,0.0,0.495
10.426475141930787,0.00015393836777812602,3.112821578979492,0.0,2.724360704421997,0.5425,0.0,0.4575
9.9753653584056,0.0002062455349567065,4.11038064956665,0.0,2.3055827617645264,0.35,0.0,0.65
7.988138370877534,0.0004772136042490358,5.846113204956055,0.0,2.376018762588501,0.55,0.0,0.45
2.3534139822902986,0.0012577267972554468,1.8374290466308594,0.0,5.346132278442383,0.7,0.0,0.3
7.999729837311237,0.00024926267216320534,5.072581768035889,0.0,7.214097023010254,0.295,0.0,0.705
10.082153633758644,0.0008579902744710078,2.649975299835205,0.0,4.936717510223389,0.3925,0.0,0.6075
8.389632882776048,0.000584739552704202,4.574219703674316,0.0,5.475865840911865,0.7175,0.0,0.2825
1.2595884213610749,0.0009814576426821961,2.936525583267212,0.0,3.20467209815979,0.63,0.0,0.37
10.923670234851498,0.0003390418374531566,1.632550835609436,0.0,3.082949638366699,0.6425,0.0,0.3575
3.1781759618469567,0.0004541502703909888,5.805626392364502,0.0,4.502747058868408,0.3275,0.0,0.6725
2.3982515182456443,0.0001945769757443136,4.41621208190918,0.0,2.3224668502807617,0.4725,0.0,0.5275
8.384398986042154,0.0005460490365204019,3.8323469161987305,0.0,3.432384729385376,0.2875,0.0,0.7125
3.4167832438035273,0.0002941092427277862,3.074233055114746,0.0,5.152995586395264,0.3875,0.0,0.6125
4.755145886903237,0.000921914178305149,5.928986549377441,0.0,5.5282745361328125,0.31,0.0,0.69
1.0470401801964069,0.0002024726896958849,3.7710464000701904,0.0,2.5859017372131348,0.335,0.0,0.665
5.239529700241448,0.0011089526844673518,3.902238130569458,0.0,2.6365339756011963,0.3625,0.0,0.6375
2.6801159979998586,0.0010714011500592483,3.4856069087982178,0.0,5.696600914001465,0.4675,0.0,0.5325
4.645431583984777,0.00035129898675301745,1.9220588207244873,0.0,3.258188486099243,0.6825,0.0,0.3175
2.6590316594364696,0.0005080792474616262,4.623349189758301,0.0,3.0469987392425537,0.6175,0.0,0.3825
4.24293733657951,7.916624796027541e-05,5.835171222686768,0.0,3.2562432289123535,0.3575,0.0,0.6425
8.884652259161188,0.0003593316593968093,4.749438762664795,0.0,1.4471515417099,0.305,0.0,0.695
0.7930267544639968,0.00016016461385779212,2.833951234817505,0.0,5.129073143005371,0.6725,0.0,0.3275
6.327263826400795,0.0005655964709642618,4.036708354949951,0.0,2.126868724822998,0.3975,0.0,0.6025
2.4939443417412437,0.0006001377123952266,2.9315476417541504,0.0,3.1176717281341553,0.585,0.0,0.415
8.094386147338371,8.300671919273809e-05,4.082686901092529,0.0,5.0862040519714355,0.38,0.0,0.62
7.2273464401988,0.0007591086968182784,5.41189432144165,0.0,5.478687286376953,0.42,0.0,0.58
5.266843419285408,0.00016661217361745934,3.192763090133667,0.0,3.8897697925567627,0.365,0.0,0.635
9.241215219453206,0.0007978056182259627,3.0959506034851074,0.0,4.173342227935791,0.5,0.0,0.5
7.82545326611152,0.00019799312141611922,3.6564486026763916,0.0,2.2538387775421143,0.52,0.0,0.48
0.5904682513956037,0.00019969428683338345,2.961726665496826,0.0,6.2612175941467285,0.495,0.0,0.505
0.41275822302750903,0.0004132535479697335,5.3660888671875,0.0,2.982351064682007,0.275,0.0,0.725
2.0384500182221292,0.00017504129240749464,3.8322010040283203,0.0,5.246229648590088,0.595,0.0,0.405
2.6731556136266064,0.0012520503391951158,2.718536138534546,0.0,4.437567710876465,0.6725,0.0,0.3275
3.1418477235874445,0.00015989348484606,2.147462844848633,0.0,5.672926902770996,0.5425,0.0,0.4575
10.944576514748874,0.00020137949647115286,3.4507081508636475,0.0,3.949016809463501,0.625,0.0,0.375
5.213186127010128,9.894717106877949e-05,2.721008777618408,0.0,5.6089372634887695,0.3775,0.0,0.6225
6.5626227715336976,0.0009002901491672596,5.107519626617432,0.0,1.484174132347107,0.2125,0.0,0.7875
3.3833958402088444,0.0007626905798116197,4.983316421508789,0.0,4.880788326263428,0.24,0.0,0.76
2.0048268774885427,1.8376821325752006e-05,3.9971330165863037,0.0,4.04335880279541,0.3575,0.0,0.6425
6.114004603426317,0.000897621996348647,5.199068546295166,0.0,2.770113229751587,0.1925,0.0,0.8075
1.9462748839426764,0.0008328314014726461,3.2548444271087646,0.0,5.298485279083252,0.685,0.0,0.315
6.520286377417598,0.0008752632830731075,3.1456668376922607,0.0,2.496530771255493,0.485,0.0,0.515
8.487908721765754,0.0007321414772043563,2.9818365573883057,0.0,3.2605113983154297,0.36,0.0,0.64
7.01222976820404,0.0007152604672542372,3.65293550491333,0.0,3.6951873302459717,0.4,0.0,0.6
9.61178323831143,0.00011888098398124352,1.664807915687561,0.0,4.200852394104004,0.6925,0.0,0.3075
0.7957759665640187,0.0006464916169725092,4.96977424621582,0.0,2.7849245071411133,0.4375,0.0,0.5625
1.660494035913232,0.0008873568106417689,3.5934038162231445,0.0,3.080780506134033,0.4625,0.0,0.5375
7.080731207176211,0.000530436893064556,3.038142681121826,0.0,6.372894763946533,0.5175,0.0,0.4825
8.489674002739086,0.00027063800713649123,4.064341068267822,0.0,1.8092323541641235,0.285,0.0,0.715
13.56397230589042,0.0009500985855854672,3.871311664581299,0.0,3.0940775871276855,0.4925,0.0,0.5075
2.3991496121122777,0.0004279924475693521,2.421663284301758,0.0,4.746725559234619,0.5575,0.0,0.4425
5.778920292199982,0.000442403912667297,3.7947893142700195,0.0,6.387393474578857,0.6675,0.0,0.3325
0.45638299574239954,0.0002840553932778838,7.471133708953857,0.0,2.996551752090454,0.615,0.0,0.385
5.442241530203738,0.0006345177488111394,4.498581409454346,0.0,1.9144011735916138,0.3875,0.0,0.6125
4.848691449667067,0.0011057228680487277,2.196430206298828,0.0,4.039342403411865,0.5875,0.0,0.4125
5.570562981871949,0.0010711297568185081,6.786921977996826,0.0,1.6395865678787231,0.2025,0.0,0.7975
3.339381745166493,0.0004946363199154624,6.4792094230651855,0.0,2.192568302154541,0.3375,0.0,0.6625
8.301537166948139,0.0004121853355304315,4.945458889007568,0.0,5.883962631225586,0.57,0.0,0.43
4.949130278400033,0.00010058741779994836,2.6661901473999023,0.0,2.6790733337402344,0.61,0.0,0.39
0.9548331239123383,0.00034991699509081024,3.062213897705078,0.0,3.6332647800445557,0.7,0.0,0.3
4.05734699069942,0.0001493204312237676,1.5701756477355957,0.0,6.341438293457031,0.7875,0.0,0.2125
0.05527475544552363,0.00024927385398027923,2.880770683288574,0.0,2.365183115005493,0.56,0.0,0.44
7.625031816853242,0.000620517609080265,2.4412896633148193,0.0,3.604490041732788,0.4725,0.0,0.5275
8.739329231790894,8.361028953587566e-05,3.7382540702819824,0.0,4.725520133972168,0.3875,0.0,0.6125
9.85044023088302,0.000560997889556719,3.584472417831421,0.0,4.775781631469727,0.6775,0.0,0.3225
2.3325516356602503,0.0005685214779593284,3.722109079360962,0.0,2.022345781326294,0.39,0.0,0.61
8.673808512385303,0.0007148923826564525,2.106961250305176,0.0,2.732161521911621,0.5325,0.0,0.4675
2.52900660051946,0.0003895401206864749,5.696771144866943,37.30168533325195,6.3843488693237305,0.2525,0.57,0.1775
